# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2017-09-25 19:37:02 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 05567500 MACKINAW RIVER NEAR CONGERVILLE, IL
# -----------------------------------------------------------------------------------
#
# Data provided for site 05567500
#            TS   parameter     Description
#         50673       00060     Discharge, cubic feet per second
#         50674       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
# 
agency_cd	site_no	datetime	tz_cd	50673_00060	50673_00060_cd	50674_00065	50674_00065_cd
USGS	05567500	2017-01-05 08:15	CST			3.34	A
USGS	05567500	2017-01-05 08:30	CST			3.35	A
USGS	05567500	2017-01-05 08:45	CST			3.35	A
USGS	05567500	2017-01-05 09:00	CST			3.34	A
USGS	05567500	2017-01-05 09:15	CST			3.34	A
USGS	05567500	2017-01-05 09:30	CST			3.32	A
USGS	05567500	2017-01-05 09:45	CST			3.33	A
USGS	05567500	2017-01-05 10:00	CST			3.32	A
USGS	05567500	2017-01-05 10:15	CST			3.30	A
USGS	05567500	2017-01-05 10:30	CST			3.29	A
USGS	05567500	2017-01-05 10:45	CST			3.29	A
USGS	05567500	2017-01-05 11:00	CST			3.27	A
USGS	05567500	2017-01-05 11:15	CST			3.28	A
USGS	05567500	2017-01-05 11:30	CST			3.25	A
USGS	05567500	2017-01-05 11:45	CST			3.25	A
USGS	05567500	2017-01-05 12:00	CST			3.24	A
USGS	05567500	2017-01-05 12:15	CST			3.25	A
USGS	05567500	2017-01-05 12:30	CST			3.25	A
USGS	05567500	2017-01-05 12:45	CST			3.25	A
USGS	05567500	2017-01-05 13:00	CST			3.25	A
USGS	05567500	2017-01-05 13:15	CST			3.26	A
USGS	05567500	2017-01-05 13:30	CST			3.26	A
USGS	05567500	2017-01-05 13:45	CST			3.26	A
USGS	05567500	2017-01-05 14:00	CST			3.27	A
USGS	05567500	2017-01-05 14:15	CST			3.27	A
USGS	05567500	2017-01-05 14:30	CST			3.25	A
USGS	05567500	2017-01-05 14:45	CST			3.28	A
USGS	05567500	2017-01-05 15:00	CST			3.30	A
USGS	05567500	2017-01-05 15:15	CST			3.29	A
USGS	05567500	2017-01-05 15:30	CST			3.29	A
USGS	05567500	2017-01-05 15:45	CST			3.30	A
USGS	05567500	2017-01-05 16:00	CST			3.29	A
USGS	05567500	2017-01-05 16:15	CST			3.28	A
USGS	05567500	2017-01-05 16:30	CST			3.31	A
USGS	05567500	2017-01-05 16:45	CST			3.29	A
USGS	05567500	2017-01-05 17:00	CST			3.29	A
USGS	05567500	2017-01-05 17:15	CST			3.30	A
USGS	05567500	2017-01-05 17:30	CST			3.29	A
USGS	05567500	2017-01-05 17:45	CST			3.28	A
USGS	05567500	2017-01-05 18:00	CST			3.29	A
USGS	05567500	2017-01-05 18:15	CST			3.27	A
USGS	05567500	2017-01-05 18:30	CST			3.26	A
USGS	05567500	2017-01-05 18:45	CST			3.24	A
USGS	05567500	2017-01-05 19:00	CST			3.25	A
USGS	05567500	2017-01-05 19:15	CST			3.24	A
USGS	05567500	2017-01-05 19:30	CST			3.25	A
USGS	05567500	2017-01-05 19:45	CST			3.26	A
USGS	05567500	2017-01-05 20:00	CST			3.25	A
USGS	05567500	2017-01-05 20:15	CST			3.26	A
USGS	05567500	2017-01-05 20:30	CST			3.24	A
USGS	05567500	2017-01-05 20:45	CST			3.24	A
USGS	05567500	2017-01-05 21:00	CST			3.23	A
USGS	05567500	2017-01-05 21:15	CST			3.23	A
USGS	05567500	2017-01-05 21:30	CST			3.22	A
USGS	05567500	2017-01-05 21:45	CST			3.19	A
USGS	05567500	2017-01-05 22:00	CST			3.19	A
USGS	05567500	2017-01-05 22:15	CST			3.19	A
USGS	05567500	2017-01-05 22:30	CST			3.16	A
USGS	05567500	2017-01-05 22:45	CST			3.16	A
USGS	05567500	2017-01-05 23:00	CST			3.14	A
USGS	05567500	2017-01-05 23:15	CST			3.14	A
USGS	05567500	2017-01-05 23:30	CST			3.14	A
USGS	05567500	2017-01-05 23:45	CST			3.12	A
USGS	05567500	2017-01-08 00:00	CST			3.94	A
USGS	05567500	2017-01-08 00:15	CST			3.96	A
USGS	05567500	2017-01-08 00:30	CST			3.96	A
USGS	05567500	2017-01-08 00:45	CST			3.95	A
USGS	05567500	2017-01-08 01:00	CST			3.95	A
USGS	05567500	2017-01-08 01:15	CST			3.93	A
USGS	05567500	2017-01-08 01:30	CST			3.93	A
USGS	05567500	2017-01-08 01:45	CST			3.93	A
USGS	05567500	2017-01-08 02:00	CST			3.93	A
USGS	05567500	2017-01-08 02:15	CST			3.93	A
USGS	05567500	2017-01-08 02:30	CST			3.95	A
USGS	05567500	2017-01-08 02:45	CST			3.93	A
USGS	05567500	2017-01-08 03:00	CST			3.92	A
USGS	05567500	2017-01-08 03:15	CST			3.87	A
USGS	05567500	2017-01-08 03:30	CST			3.87	A
USGS	05567500	2017-01-08 03:45	CST			3.85	A
USGS	05567500	2017-01-08 04:00	CST			3.87	A
USGS	05567500	2017-01-08 04:15	CST			3.87	A
USGS	05567500	2017-01-08 04:30	CST			3.87	A
USGS	05567500	2017-01-08 04:45	CST			3.87	A
USGS	05567500	2017-01-08 05:00	CST			3.86	A
USGS	05567500	2017-01-08 05:15	CST			3.85	A
USGS	05567500	2017-01-08 05:30	CST			3.85	A
USGS	05567500	2017-01-08 05:45	CST			3.84	A
USGS	05567500	2017-01-08 06:00	CST			3.84	A
USGS	05567500	2017-01-08 06:15	CST			3.84	A
USGS	05567500	2017-01-08 06:30	CST			3.83	A
USGS	05567500	2017-01-08 06:45	CST			3.83	A
USGS	05567500	2017-01-08 07:00	CST			3.84	A
USGS	05567500	2017-01-08 07:15	CST			3.85	A
USGS	05567500	2017-01-08 07:30	CST			3.85	A
USGS	05567500	2017-01-08 07:45	CST			3.86	A
USGS	05567500	2017-01-08 08:00	CST			3.87	A
USGS	05567500	2017-01-08 08:15	CST			3.87	A
USGS	05567500	2017-01-08 08:30	CST			3.86	A
USGS	05567500	2017-01-08 08:45	CST			3.85	A
USGS	05567500	2017-01-08 09:00	CST			3.83	A
USGS	05567500	2017-01-08 09:15	CST			3.81	A
USGS	05567500	2017-01-08 09:30	CST			3.80	A
USGS	05567500	2017-01-08 09:45	CST			3.81	A
USGS	05567500	2017-01-08 10:00	CST			3.82	A
USGS	05567500	2017-01-08 10:15	CST			3.83	A
USGS	05567500	2017-01-08 10:30	CST			3.85	A
USGS	05567500	2017-01-08 10:45	CST			3.87	A
USGS	05567500	2017-01-08 11:00	CST			3.87	A
USGS	05567500	2017-01-08 11:15	CST			3.87	A
USGS	05567500	2017-01-08 11:30	CST			3.87	A
USGS	05567500	2017-01-08 11:45	CST			3.87	A
USGS	05567500	2017-01-08 12:00	CST			3.87	A
USGS	05567500	2017-01-08 12:15	CST			3.87	A
USGS	05567500	2017-01-08 12:30	CST			3.88	A
USGS	05567500	2017-01-08 12:45	CST			3.88	A
USGS	05567500	2017-01-08 13:00	CST			3.88	A
USGS	05567500	2017-01-08 13:15	CST			3.89	A
USGS	05567500	2017-01-08 13:30	CST			3.89	A
USGS	05567500	2017-01-08 13:45	CST			3.90	A
USGS	05567500	2017-01-08 14:00	CST			3.91	A
USGS	05567500	2017-01-08 14:15	CST			3.92	A
USGS	05567500	2017-01-08 14:30	CST			3.93	A
USGS	05567500	2017-01-08 14:45	CST			3.94	A
USGS	05567500	2017-01-08 15:00	CST			3.94	A
USGS	05567500	2017-01-08 15:15	CST			3.94	A
USGS	05567500	2017-01-08 15:30	CST			3.94	A
USGS	05567500	2017-01-08 15:45	CST			3.94	A
USGS	05567500	2017-01-08 16:00	CST			3.93	A
USGS	05567500	2017-01-08 16:15	CST			3.93	A
USGS	05567500	2017-01-08 16:30	CST			3.94	A
USGS	05567500	2017-01-08 16:45	CST			3.94	A
USGS	05567500	2017-01-08 17:00	CST			3.97	A
USGS	05567500	2017-01-08 17:15	CST			3.98	A
USGS	05567500	2017-01-08 17:30	CST			4.00	A
USGS	05567500	2017-01-08 17:45	CST			4.02	A
USGS	05567500	2017-01-08 18:00	CST			4.05	A
USGS	05567500	2017-01-08 18:15	CST			4.08	A
USGS	05567500	2017-01-08 18:30	CST			4.09	A
USGS	05567500	2017-01-08 18:45	CST			4.09	A
USGS	05567500	2017-01-08 19:00	CST			4.10	A
USGS	05567500	2017-01-08 19:15	CST			4.11	A
USGS	05567500	2017-01-08 19:30	CST			4.11	A
USGS	05567500	2017-01-08 19:45	CST			4.12	A
USGS	05567500	2017-01-08 20:00	CST			4.12	A
USGS	05567500	2017-01-08 20:15	CST			4.13	A
USGS	05567500	2017-01-08 20:30	CST			4.13	A
USGS	05567500	2017-01-08 20:45	CST			4.14	A
USGS	05567500	2017-01-08 21:00	CST			4.14	A
USGS	05567500	2017-01-08 21:15	CST			4.14	A
USGS	05567500	2017-01-08 21:30	CST			4.14	A
USGS	05567500	2017-01-08 21:45	CST			4.14	A
USGS	05567500	2017-01-08 22:00	CST			4.13	A
USGS	05567500	2017-01-08 22:15	CST			4.14	A
USGS	05567500	2017-01-08 22:30	CST			4.13	A
USGS	05567500	2017-01-08 22:45	CST			4.13	A
USGS	05567500	2017-01-08 23:00	CST			4.13	A
USGS	05567500	2017-01-08 23:15	CST			4.13	A
USGS	05567500	2017-01-08 23:30	CST			4.13	A
USGS	05567500	2017-01-08 23:45	CST			4.12	A
USGS	05567500	2017-01-09 00:00	CST			4.12	A
USGS	05567500	2017-01-09 00:15	CST			4.12	A
USGS	05567500	2017-01-09 00:30	CST			4.11	A
USGS	05567500	2017-01-09 00:45	CST			4.11	A
USGS	05567500	2017-01-09 01:00	CST			4.11	A
USGS	05567500	2017-01-09 01:15	CST			4.10	A
USGS	05567500	2017-01-09 01:30	CST			4.10	A
USGS	05567500	2017-01-09 01:45	CST			4.09	A
USGS	05567500	2017-01-09 02:00	CST			4.09	A
USGS	05567500	2017-01-09 02:15	CST			4.07	A
USGS	05567500	2017-01-09 02:30	CST			4.06	A
USGS	05567500	2017-01-09 02:45	CST			4.06	A
USGS	05567500	2017-01-09 03:00	CST			4.05	A
USGS	05567500	2017-01-09 03:15	CST			4.04	A
USGS	05567500	2017-01-09 03:30	CST			4.04	A
USGS	05567500	2017-01-09 03:45	CST			4.04	A
USGS	05567500	2017-01-09 04:00	CST			4.04	A
USGS	05567500	2017-01-09 04:15	CST			4.04	A
USGS	05567500	2017-01-09 04:30	CST			4.04	A
USGS	05567500	2017-01-09 04:45	CST			4.04	A
USGS	05567500	2017-01-09 05:00	CST			4.03	A
USGS	05567500	2017-01-09 05:15	CST			4.03	A
USGS	05567500	2017-01-09 05:30	CST			4.03	A
USGS	05567500	2017-01-09 05:45	CST			4.03	A
USGS	05567500	2017-01-09 06:00	CST			4.03	A
USGS	05567500	2017-01-09 06:15	CST			4.02	A
USGS	05567500	2017-01-09 06:30	CST			4.02	A
USGS	05567500	2017-01-09 06:45	CST			4.02	A
USGS	05567500	2017-01-09 07:00	CST			4.03	A
USGS	05567500	2017-01-09 07:15	CST			4.04	A
USGS	05567500	2017-01-09 07:30	CST			4.04	A
USGS	05567500	2017-01-09 07:45	CST			4.04	A
USGS	05567500	2017-01-09 08:00	CST			4.04	A
USGS	05567500	2017-01-09 08:15	CST			4.05	A
USGS	05567500	2017-01-09 08:30	CST			4.05	A
USGS	05567500	2017-01-09 08:45	CST			4.04	A
USGS	05567500	2017-01-09 09:00	CST			4.04	A
USGS	05567500	2017-01-09 09:15	CST			4.03	A
USGS	05567500	2017-01-09 09:30	CST			4.03	A
USGS	05567500	2017-01-09 09:45	CST			4.03	A
USGS	05567500	2017-01-09 10:00	CST			4.02	A
USGS	05567500	2017-01-09 10:15	CST			4.01	A
USGS	05567500	2017-01-09 10:30	CST			4.01	A
USGS	05567500	2017-01-09 10:45	CST			4.00	A
USGS	05567500	2017-01-09 11:00	CST			4.00	A
USGS	05567500	2017-01-09 11:15	CST			4.00	A
USGS	05567500	2017-01-09 11:30	CST			4.00	A
USGS	05567500	2017-01-09 11:45	CST			4.00	A
USGS	05567500	2017-01-09 12:00	CST			3.99	A
USGS	05567500	2017-01-09 12:15	CST			3.99	A
USGS	05567500	2017-01-09 12:30	CST			3.99	A
USGS	05567500	2017-01-09 12:45	CST			3.99	A
USGS	05567500	2017-01-09 13:00	CST			4.00	A
USGS	05567500	2017-01-09 13:15	CST			4.00	A
USGS	05567500	2017-01-09 13:30	CST			4.02	A
USGS	05567500	2017-01-09 13:45	CST			4.03	A
USGS	05567500	2017-01-09 14:00	CST			4.04	A
USGS	05567500	2017-01-09 14:15	CST			4.06	A
USGS	05567500	2017-01-09 14:30	CST			4.07	A
USGS	05567500	2017-01-09 14:45	CST			4.08	A
USGS	05567500	2017-01-09 15:00	CST			4.09	A
USGS	05567500	2017-01-09 15:15	CST			4.10	A
USGS	05567500	2017-01-09 15:30	CST			4.11	A
USGS	05567500	2017-01-09 15:45	CST			4.12	A
USGS	05567500	2017-01-09 16:00	CST			4.13	A
USGS	05567500	2017-01-09 16:15	CST			4.14	A
USGS	05567500	2017-01-09 16:30	CST			4.15	A
USGS	05567500	2017-01-09 16:45	CST			4.16	A
USGS	05567500	2017-01-09 17:00	CST			4.16	A
USGS	05567500	2017-01-09 17:15	CST			4.17	A
USGS	05567500	2017-01-09 17:30	CST			4.18	A
USGS	05567500	2017-01-09 17:45	CST			4.18	A
USGS	05567500	2017-01-09 18:00	CST			4.20	A
USGS	05567500	2017-01-09 18:15	CST			4.19	A
USGS	05567500	2017-01-09 18:30	CST			4.19	A
USGS	05567500	2017-01-09 18:45	CST			4.20	A
USGS	05567500	2017-01-09 19:00	CST			4.20	A
USGS	05567500	2017-01-09 19:15	CST			4.20	A
USGS	05567500	2017-01-09 19:30	CST			4.20	A
USGS	05567500	2017-01-09 19:45	CST			4.21	A
USGS	05567500	2017-01-09 20:00	CST			4.21	A
USGS	05567500	2017-01-09 20:15	CST			4.22	A
USGS	05567500	2017-01-09 20:30	CST			4.23	A
USGS	05567500	2017-01-09 20:45	CST			4.23	A
USGS	05567500	2017-01-09 21:00	CST			4.23	A
USGS	05567500	2017-01-09 21:15	CST			4.23	A
USGS	05567500	2017-01-09 21:30	CST			4.23	A
USGS	05567500	2017-01-09 21:45	CST			4.22	A
USGS	05567500	2017-01-09 22:00	CST			4.21	A
USGS	05567500	2017-01-09 22:15	CST			4.21	A
USGS	05567500	2017-01-09 22:30	CST			4.21	A
USGS	05567500	2017-01-09 22:45	CST			4.20	A
USGS	05567500	2017-01-09 23:00	CST			4.21	A
USGS	05567500	2017-01-09 23:15	CST			4.20	A
USGS	05567500	2017-01-09 23:30	CST			4.21	A
USGS	05567500	2017-01-09 23:45	CST			4.22	A
USGS	05567500	2017-01-11 00:00	CST			4.14	A
USGS	05567500	2017-01-11 00:15	CST			4.12	A
USGS	05567500	2017-01-11 00:30	CST			4.10	A
USGS	05567500	2017-01-11 00:45	CST			4.09	A
USGS	05567500	2017-01-11 01:00	CST			4.08	A
USGS	05567500	2017-01-11 01:15	CST			4.06	A
USGS	05567500	2017-01-11 01:30	CST			4.05	A
USGS	05567500	2017-01-11 01:45	CST			4.04	A
USGS	05567500	2017-01-11 02:00	CST			4.03	A
USGS	05567500	2017-01-11 02:15	CST			4.03	A
USGS	05567500	2017-01-11 02:30	CST			4.03	A
USGS	05567500	2017-01-11 02:45	CST			4.04	A
USGS	05567500	2017-01-11 03:00	CST			4.05	A
USGS	05567500	2017-01-11 03:15	CST			4.05	A
USGS	05567500	2017-01-11 03:30	CST			4.07	A
USGS	05567500	2017-01-11 03:45	CST			4.07	A
USGS	05567500	2017-01-11 04:00	CST			4.07	A
USGS	05567500	2017-01-11 04:15	CST			4.06	A
USGS	05567500	2017-01-11 04:30	CST			4.05	A
USGS	05567500	2017-01-11 04:45	CST			4.02	A
USGS	05567500	2017-01-11 05:00	CST			3.99	A
USGS	05567500	2017-01-11 05:15	CST			3.97	A
USGS	05567500	2017-01-11 05:30	CST			3.94	A
USGS	05567500	2017-01-11 05:45	CST			3.92	A
USGS	05567500	2017-01-11 06:00	CST			3.91	A
USGS	05567500	2017-01-11 06:15	CST			3.90	A
USGS	05567500	2017-01-11 06:30	CST			3.89	A
USGS	05567500	2017-01-11 06:45	CST			3.88	A
USGS	05567500	2017-01-11 07:00	CST			3.88	A
USGS	05567500	2017-01-11 07:15	CST			3.88	A
USGS	05567500	2017-01-11 07:30	CST			3.87	A
USGS	05567500	2017-01-11 07:45	CST			3.87	A
USGS	05567500	2017-01-11 08:00	CST			3.88	A
USGS	05567500	2017-01-11 08:15	CST			3.89	A
USGS	05567500	2017-01-11 08:30	CST			3.89	A
USGS	05567500	2017-01-11 08:45	CST			3.90	A
USGS	05567500	2017-01-11 09:00	CST			3.91	A
USGS	05567500	2017-01-11 09:15	CST			3.91	A
USGS	05567500	2017-01-11 09:30	CST			3.92	A
USGS	05567500	2017-01-11 09:45	CST			3.91	A
USGS	05567500	2017-01-11 10:00	CST			3.91	A
USGS	05567500	2017-01-11 10:15	CST			3.90	A
USGS	05567500	2017-01-11 10:30	CST			3.91	A
USGS	05567500	2017-01-11 10:45	CST			3.92	A
USGS	05567500	2017-01-11 11:00	CST			3.93	A
USGS	05567500	2017-01-11 11:15	CST			3.95	A
USGS	05567500	2017-01-11 11:30	CST			3.96	A
USGS	05567500	2017-01-11 11:45	CST			3.97	A
USGS	05567500	2017-01-11 12:00	CST			3.97	A
USGS	05567500	2017-01-11 12:15	CST			3.99	A
USGS	05567500	2017-01-11 12:30	CST			4.00	A
USGS	05567500	2017-01-11 12:45	CST			4.01	A
USGS	05567500	2017-01-11 13:00	CST			4.01	A
USGS	05567500	2017-01-11 13:15	CST			4.02	A
USGS	05567500	2017-01-11 13:30	CST			4.02	A
USGS	05567500	2017-01-11 13:45	CST			4.03	A
USGS	05567500	2017-01-11 14:00	CST			4.04	A
USGS	05567500	2017-01-11 14:15	CST			4.04	A
USGS	05567500	2017-01-11 14:30	CST			4.05	A
USGS	05567500	2017-01-11 14:45	CST			4.05	A
USGS	05567500	2017-01-11 15:00	CST			4.04	A
USGS	05567500	2017-01-11 15:15	CST			4.03	A
USGS	05567500	2017-01-11 15:30	CST			4.02	A
USGS	05567500	2017-01-11 15:45	CST			4.01	A
USGS	05567500	2017-01-11 16:00	CST			4.00	A
USGS	05567500	2017-01-11 16:15	CST			4.00	A
USGS	05567500	2017-01-11 16:30	CST			3.99	A
USGS	05567500	2017-01-11 16:45	CST			3.97	A
USGS	05567500	2017-01-11 17:00	CST			3.96	A
USGS	05567500	2017-01-11 17:15	CST			3.95	A
USGS	05567500	2017-01-11 17:30	CST			3.93	A
USGS	05567500	2017-01-11 17:45	CST			3.92	A
USGS	05567500	2017-01-11 18:00	CST			3.91	A
USGS	05567500	2017-01-11 18:15	CST			3.92	A
USGS	05567500	2017-01-11 18:30	CST			3.91	A
USGS	05567500	2017-01-11 18:45	CST			3.89	A
USGS	05567500	2017-01-11 19:00	CST			3.86	A
USGS	05567500	2017-01-11 19:15	CST			3.86	A
USGS	05567500	2017-01-11 19:30	CST			3.86	A
USGS	05567500	2017-01-11 19:45	CST			3.86	A
USGS	05567500	2017-01-11 20:00	CST			3.86	A
USGS	05567500	2017-01-11 20:15	CST			3.86	A
USGS	05567500	2017-01-11 20:30	CST			3.86	A
USGS	05567500	2017-01-11 20:45	CST			3.86	A
USGS	05567500	2017-01-11 21:00	CST			3.86	A
USGS	05567500	2017-01-11 21:15	CST			3.86	A
USGS	05567500	2017-01-11 21:30	CST			3.85	A
USGS	05567500	2017-01-11 21:45	CST			3.85	A
USGS	05567500	2017-01-11 22:00	CST			3.84	A
USGS	05567500	2017-01-11 22:15	CST			3.84	A
USGS	05567500	2017-01-11 22:30	CST			3.83	A
USGS	05567500	2017-01-11 22:45	CST			3.82	A
USGS	05567500	2017-01-11 23:00	CST			3.82	A
USGS	05567500	2017-01-11 23:15	CST			3.81	A
USGS	05567500	2017-01-11 23:30	CST			3.80	A
USGS	05567500	2017-01-11 23:45	CST			3.80	A
USGS	05567500	2017-01-12 00:00	CST			3.79	A
USGS	05567500	2017-01-12 00:15	CST			3.79	A
USGS	05567500	2017-01-12 00:30	CST			3.79	A
USGS	05567500	2017-01-12 00:45	CST			3.77	A
USGS	05567500	2017-01-12 01:00	CST			3.77	A
USGS	05567500	2017-01-12 01:15	CST			3.76	A
USGS	05567500	2017-01-12 01:30	CST			3.76	A
USGS	05567500	2017-01-12 01:45	CST			3.75	A
USGS	05567500	2017-01-12 02:00	CST			3.75	A
USGS	05567500	2017-01-12 02:15	CST			3.74	A
USGS	05567500	2017-01-12 02:30	CST			3.74	A
USGS	05567500	2017-01-12 02:45	CST			3.73	A
USGS	05567500	2017-01-12 03:00	CST			3.72	A
USGS	05567500	2017-01-12 03:15	CST			3.71	A
USGS	05567500	2017-01-12 03:30	CST			3.71	A
USGS	05567500	2017-01-12 03:45	CST			3.70	A
USGS	05567500	2017-01-12 04:00	CST			3.70	A
USGS	05567500	2017-01-12 04:15	CST			3.70	A
USGS	05567500	2017-01-12 04:30	CST			3.69	A
USGS	05567500	2017-01-12 04:45	CST			3.71	A
USGS	05567500	2017-01-12 05:00	CST			3.70	A
USGS	05567500	2017-01-12 05:15	CST			3.69	A
USGS	05567500	2017-01-12 05:30	CST			3.69	A
USGS	05567500	2017-01-12 05:45	CST			3.70	A
USGS	05567500	2017-01-12 06:00	CST			3.69	A
USGS	05567500	2017-01-12 06:15	CST			3.69	A
USGS	05567500	2017-01-12 06:30	CST			3.69	A
USGS	05567500	2017-01-12 06:45	CST			3.69	A
USGS	05567500	2017-01-12 07:00	CST			3.69	A
USGS	05567500	2017-01-12 07:15	CST			3.69	A
USGS	05567500	2017-01-12 07:30	CST			3.69	A
USGS	05567500	2017-01-12 07:45	CST			3.68	A
USGS	05567500	2017-01-12 08:00	CST			3.68	A
USGS	05567500	2017-01-12 08:15	CST			3.67	A
USGS	05567500	2017-01-12 08:30	CST			3.66	A
USGS	05567500	2017-01-12 08:45	CST			3.66	A
USGS	05567500	2017-01-12 09:00	CST			3.65	A
USGS	05567500	2017-01-12 09:15	CST			3.65	A
USGS	05567500	2017-01-12 09:30	CST			3.63	A
USGS	05567500	2017-01-12 09:45	CST			3.63	A
USGS	05567500	2017-01-12 10:00	CST			3.62	A
USGS	05567500	2017-01-12 10:15	CST			3.61	A
USGS	05567500	2017-01-12 10:30	CST			3.61	A
USGS	05567500	2017-01-12 10:45	CST			3.61	A
USGS	05567500	2017-01-12 11:00	CST			3.63	A
USGS	05567500	2017-01-12 11:15	CST			3.65	A
USGS	05567500	2017-01-12 11:30	CST			3.66	A
USGS	05567500	2017-01-12 11:45	CST			3.67	A
USGS	05567500	2017-01-12 12:00	CST			3.68	A
USGS	05567500	2017-01-12 12:15	CST			3.68	A
USGS	05567500	2017-01-12 12:30	CST			3.68	A
USGS	05567500	2017-01-12 12:45	CST			3.68	A
USGS	05567500	2017-01-12 13:00	CST			3.66	A
USGS	05567500	2017-01-12 13:15	CST			3.64	A
USGS	05567500	2017-01-12 13:30	CST			3.61	A
USGS	05567500	2017-01-12 13:45	CST			3.58	A
USGS	05567500	2017-01-12 14:00	CST			3.55	A
USGS	05567500	2017-01-12 14:15	CST			3.52	A
USGS	05567500	2017-01-12 14:30	CST			3.51	A
USGS	05567500	2017-01-12 14:45	CST			3.49	A
USGS	05567500	2017-01-12 15:00	CST			3.49	A
USGS	05567500	2017-01-12 15:15	CST			3.47	A
USGS	05567500	2017-01-12 15:30	CST			3.47	A
USGS	05567500	2017-01-12 15:45	CST			3.47	A
USGS	05567500	2017-01-12 16:00	CST			3.47	A
USGS	05567500	2017-01-12 16:15	CST			3.49	A
USGS	05567500	2017-01-12 16:30	CST			3.51	A
USGS	05567500	2017-01-12 16:45	CST			3.54	A
USGS	05567500	2017-01-12 17:00	CST			3.59	A
USGS	05567500	2017-01-12 17:15	CST			3.63	A
USGS	05567500	2017-01-12 17:30	CST			3.63	A
USGS	05567500	2017-01-12 17:45	CST			3.61	A
USGS	05567500	2017-01-12 18:00	CST			3.53	A
USGS	05567500	2017-01-12 18:15	CST			3.49	A
USGS	05567500	2017-01-12 18:30	CST			3.46	A
USGS	05567500	2017-01-12 18:45	CST			3.44	A
USGS	05567500	2017-01-12 19:00	CST			3.42	A
USGS	05567500	2017-01-12 19:15	CST			3.40	A
USGS	05567500	2017-01-12 19:30	CST			3.39	A
USGS	05567500	2017-01-12 19:45	CST			3.39	A
USGS	05567500	2017-01-12 20:00	CST			3.38	A
USGS	05567500	2017-01-12 20:15	CST			3.38	A
USGS	05567500	2017-01-12 20:30	CST			3.40	A
USGS	05567500	2017-01-12 20:45	CST			3.51	A
USGS	05567500	2017-01-12 21:00	CST			3.58	A
USGS	05567500	2017-01-12 21:15	CST			3.55	A
USGS	05567500	2017-01-12 21:30	CST			3.46	A
USGS	05567500	2017-01-12 21:45	CST			3.39	A
USGS	05567500	2017-01-12 22:00	CST			3.36	A
USGS	05567500	2017-01-12 22:15	CST			3.33	A
USGS	05567500	2017-01-12 22:30	CST			3.32	A
USGS	05567500	2017-01-12 22:45	CST			3.33	A
USGS	05567500	2017-01-12 23:00	CST			3.34	A
USGS	05567500	2017-01-12 23:15	CST			3.37	A
USGS	05567500	2017-01-12 23:30	CST			3.40	A
USGS	05567500	2017-01-12 23:45	CST			3.40	A
USGS	05567500	2017-01-13 00:00	CST			3.37	A
USGS	05567500	2017-01-13 00:15	CST			3.34	A
USGS	05567500	2017-01-13 00:30	CST			3.32	A
USGS	05567500	2017-01-13 00:45	CST			3.32	A
USGS	05567500	2017-01-13 01:00	CST			3.33	A
USGS	05567500	2017-01-13 01:15	CST			3.35	A
USGS	05567500	2017-01-13 01:30	CST			3.34	A
USGS	05567500	2017-01-13 01:45	CST			3.32	A
USGS	05567500	2017-01-13 02:00	CST			3.29	A
USGS	05567500	2017-01-13 02:15	CST			3.26	A
USGS	05567500	2017-01-13 02:30	CST			3.24	A
USGS	05567500	2017-01-13 02:45	CST			3.23	A
USGS	05567500	2017-01-13 03:00	CST			3.23	A
USGS	05567500	2017-01-13 03:15	CST			3.25	A
USGS	05567500	2017-01-13 03:30	CST			3.29	A
USGS	05567500	2017-01-13 03:45	CST			3.34	A
USGS	05567500	2017-01-13 04:00	CST			3.34	A
USGS	05567500	2017-01-13 04:15	CST			3.30	A
USGS	05567500	2017-01-13 04:30	CST			3.26	A
USGS	05567500	2017-01-13 04:45	CST			3.23	A
USGS	05567500	2017-01-13 05:00	CST			3.20	A
USGS	05567500	2017-01-13 05:15	CST			3.19	A
USGS	05567500	2017-01-13 05:30	CST			3.20	A
USGS	05567500	2017-01-13 05:45	CST			3.24	A
USGS	05567500	2017-01-13 06:00	CST			3.27	A
USGS	05567500	2017-01-13 06:15	CST			3.29	A
USGS	05567500	2017-01-13 06:30	CST			3.26	A
USGS	05567500	2017-01-13 06:45	CST			3.25	A
USGS	05567500	2017-01-13 07:00	CST			3.24	A
USGS	05567500	2017-01-13 07:15	CST			3.24	A
USGS	05567500	2017-01-13 07:30	CST			3.23	A
USGS	05567500	2017-01-13 07:45	CST			3.21	A
